organization_city,report_issue_date,exam_num,diagnoise_num
衢州市,2022-10-04,10,3
衢州市,2022-10-05,6,5
衢州市,2022-10-06,31,27
衢州市,2022-10-07,117,70
衢州市,2022-10-08,87,47
衢州市,2022-10-09,229,154
衢州市,2022-10-10,269,235
衢州市,2022-10-11,85,73
衢州市,2022-10-12,168,113
衢州市,2022-10-13,287,204
衢州市,2022-10-14,474,422
衢州市,2022-10-15,55,48
衢州市,2022-10-16,4,3
衢州市,2022-10-17,75,59
衢州市,2022-10-18,99,91
衢州市,2022-10-19,79,67
衢州市,2022-10-20,131,108
衢州市,2022-10-21,252,242
衢州市,2022-10-22,59,47
衢州市,2022-10-23,3,1
衢州市,2022-10-24,136,122
衢州市,2022-10-25,133,110
衢州市,2022-10-26,362,322
衢州市,2022-10-27,147,126
衢州市,2022-10-28,157,149
衢州市,2022-10-29,125,89
衢州市,2022-10-30,11,6
衢州市,2022-10-31,150,130
衢州市,2022-11-01,36,28
衢州市,2022-11-02,302,261
衢州市,2022-11-03,485,426
衢州市,2022-11-04,142,118
衢州市,2022-11-05,50,35
衢州市,2022-11-06,32,27
衢州市,2022-11-07,18,14
衢州市,2022-11-08,391,362
衢州市,2022-11-09,80,77
衢州市,2022-11-10,361,330
衢州市,2022-11-11,189,176
衢州市,2022-11-12,42,12
衢州市,2022-11-13,1,1
衢州市,2022-11-14,33,24
衢州市,2022-11-15,16,15
金华市,2021-11-16,243,190
金华市,2021-11-17,201,74
金华市,2021-11-18,264,219
金华市,2021-11-19,139,75
金华市,2021-11-20,92,72
金华市,2021-11-21,107,64
金华市,2021-11-22,136,40
金华市,2021-11-23,121,59
金华市,2021-11-24,191,128
金华市,2021-11-25,194,114
金华市,2021-11-26,195,108
金华市,2021-11-27,268,49
金华市,2021-11-28,141,5
金华市,2021-11-29,356,237
金华市,2021-11-30,527,387
金华市,2021-12-01,296,168
金华市,2021-12-02,447,327
金华市,2021-12-03,125,84
金华市,2021-12-04,64,9
金华市,2021-12-05,46,17
金华市,2021-12-06,29,10
金华市,2021-12-07,476,314
金华市,2021-12-08,350,214
金华市,2021-12-09,167,45
金华市,2021-12-10,318,112
金华市,2021-12-11,311,255
金华市,2021-12-12,321,270
金华市,2021-12-13,215,146
金华市,2021-12-14,254,198
金华市,2021-12-15,314,179
金华市,2021-12-16,345,186
金华市,2021-12-17,171,61
金华市,2021-12-18,356,136
金华市,2021-12-19,84,3
金华市,2021-12-20,29,12
金华市,2021-12-21,459,35
金华市,2021-12-22,386,131
金华市,2021-12-23,105,69
金华市,2021-12-24,147,115
金华市,2021-12-25,24,6
金华市,2021-12-26,14,1
金华市,2021-12-27,29,19
金华市,2021-12-28,257,159
金华市,2021-12-29,255,113
金华市,2021-12-30,258,110
金华市,2021-12-31,189,27
金华市,2022-01-01,32,21
金华市,2022-01-02,12,11
金华市,2022-01-03,94,9
金华市,2022-01-04,65,48
金华市,2022-01-05,194,134
金华市,2022-01-06,142,88
金华市,2022-01-07,338,208
金华市,2022-01-08,54,30
金华市,2022-01-09,108,92
金华市,2022-01-10,192,130
金华市,2022-01-11,188,21
金华市,2022-01-12,152,54
金华市,2022-01-13,43,19
金华市,2022-01-14,101,25
金华市,2022-01-15,71,34
金华市,2022-01-16,4,0
金华市,2022-01-17,212,69
金华市,2022-01-18,91,34
金华市,2022-01-19,121,95
金华市,2022-01-20,39,11
金华市,2022-01-21,96,59
金华市,2022-01-22,36,14
金华市,2022-01-23,7,2
金华市,2022-01-24,19,1
金华市,2022-01-25,9,4
金华市,2022-01-26,41,34
金华市,2022-01-27,18,10
金华市,2022-01-28,23,12
金华市,2022-01-29,9,2
金华市,2022-01-30,4,0
金华市,2022-02-02,17,17
金华市,2022-02-03,12,12
金华市,2022-02-04,4,4
金华市,2022-02-06,2,2
金华市,2022-02-07,1,0
金华市,2022-02-08,59,4
金华市,2022-02-09,100,4
金华市,2022-02-10,66,0
金华市,2022-02-11,56,11
金华市,2022-02-12,54,1
金华市,2022-02-13,23,0
金华市,2022-02-14,23,1
金华市,2022-02-15,47,1
金华市,2022-02-16,30,8
金华市,2022-02-17,17,0
金华市,2022-02-18,35,2
金华市,2022-02-19,29,5
金华市,2022-02-20,22,12
金华市,2022-02-21,58,5
金华市,2022-02-22,56,7
金华市,2022-02-23,78,23
金华市,2022-02-24,32,13
金华市,2022-02-25,61,17
金华市,2022-02-26,59,4
金华市,2022-02-27,7,0
金华市,2022-02-28,51,21
金华市,2022-03-01,167,71
金华市,2022-03-02,112,18
金华市,2022-03-03,160,4
金华市,2022-03-04,98,62
金华市,2022-03-05,49,31
金华市,2022-03-06,19,10
金华市,2022-03-07,91,55
金华市,2022-03-08,87,17
金华市,2022-03-09,171,78
金华市,2022-03-10,61,37
金华市,2022-03-11,326,218
金华市,2022-03-12,70,17
金华市,2022-03-13,13,0
金华市,2022-03-14,231,72
金华市,2022-03-15,49,17
金华市,2022-03-16,135,16
金华市,2022-03-17,69,37
金华市,2022-03-18,343,162
金华市,2022-03-19,110,39
金华市,2022-03-20,34,3
金华市,2022-03-21,256,30
金华市,2022-03-22,192,116
金华市,2022-03-23,245,82
金华市,2022-03-24,181,41
金华市,2022-03-25,191,33
金华市,2022-03-26,212,58
金华市,2022-03-27,108,68
金华市,2022-03-28,171,71
金华市,2022-03-29,181,40
金华市,2022-03-30,224,62
金华市,2022-03-31,191,67
金华市,2022-04-01,145,63
金华市,2022-04-02,493,238
金华市,2022-04-03,175,5
金华市,2022-04-04,118,17
金华市,2022-04-05,22,9
金华市,2022-04-06,569,363
金华市,2022-04-07,126,98
金华市,2022-04-08,212,107
金华市,2022-04-09,34,24
金华市,2022-04-10,83,56
金华市,2022-04-11,195,99
金华市,2022-04-12,60,21
金华市,2022-04-13,211,91
金华市,2022-04-14,488,309
金华市,2022-04-15,128,24
金华市,2022-04-16,196,23
金华市,2022-04-17,54,0
金华市,2022-04-18,149,43
金华市,2022-04-19,38,27
金华市,2022-04-20,216,17
金华市,2022-04-21,110,59
金华市,2022-04-22,159,14
金华市,2022-04-23,114,52
金华市,2022-04-24,165,33
金华市,2022-04-25,190,120
金华市,2022-04-26,189,9
金华市,2022-04-27,77,14
金华市,2022-04-28,237,8
金华市,2022-04-29,66,17
金华市,2022-04-30,54,1
金华市,2022-05-01,2,2
金华市,2022-05-02,80,66
金华市,2022-05-03,72,35
金华市,2022-05-04,151,125
金华市,2022-05-05,80,18
金华市,2022-05-06,143,21
金华市,2022-05-07,303,88
金华市,2022-05-08,119,67
金华市,2022-05-09,13,4
金华市,2022-05-10,227,110
金华市,2022-05-11,78,68
金华市,2022-05-12,110,41
金华市,2022-05-13,238,133
金华市,2022-05-14,271,204
金华市,2022-05-15,562,405
金华市,2022-05-16,588,417
金华市,2022-05-17,111,56
金华市,2022-05-18,283,56
金华市,2022-05-19,688,467
金华市,2022-05-20,254,97
金华市,2022-05-21,31,0
金华市,2022-05-22,146,2
金华市,2022-05-23,525,59
金华市,2022-05-24,199,44
金华市,2022-05-25,132,41
金华市,2022-05-26,184,66
金华市,2022-05-27,203,61
金华市,2022-05-28,262,28
金华市,2022-05-29,50,5
金华市,2022-05-30,1013,140
金华市,2022-05-31,436,254
金华市,2022-06-01,357,229
金华市,2022-06-02,115,62
金华市,2022-06-03,45,30
金华市,2022-06-04,210,151
金华市,2022-06-05,85,6
金华市,2022-06-06,244,133
金华市,2022-06-07,394,198
金华市,2022-06-08,214,70
金华市,2022-06-09,421,203
金华市,2022-06-10,415,224
金华市,2022-06-11,217,88
金华市,2022-06-12,50,30
金华市,2022-06-13,213,56
金华市,2022-06-14,147,106
金华市,2022-06-15,511,157
金华市,2022-06-16,259,76
金华市,2022-06-17,198,52
金华市,2022-06-18,254,155
金华市,2022-06-19,191,132
金华市,2022-06-20,160,68
金华市,2022-06-21,220,92
金华市,2022-06-22,708,431
金华市,2022-06-23,199,116
金华市,2022-06-24,260,112
金华市,2022-06-25,259,204
金华市,2022-06-26,57,8
金华市,2022-06-27,116,56
金华市,2022-06-28,248,169
金华市,2022-06-29,382,257
金华市,2022-06-30,533,376
金华市,2022-07-01,365,71
金华市,2022-07-02,351,188
金华市,2022-07-03,54,12
金华市,2022-07-04,1055,452
金华市,2022-07-05,124,70
金华市,2022-07-06,286,153
金华市,2022-07-07,223,86
金华市,2022-07-08,158,115
金华市,2022-07-09,324,198
金华市,2022-07-10,161,89
金华市,2022-07-11,200,100
金华市,2022-07-12,541,114
金华市,2022-07-13,491,272
金华市,2022-07-14,503,244
金华市,2022-07-15,235,131
金华市,2022-07-16,496,286
金华市,2022-07-17,151,112
金华市,2022-07-18,339,134
金华市,2022-07-19,294,164
金华市,2022-07-20,591,328
金华市,2022-07-21,325,163
金华市,2022-07-22,440,244
金华市,2022-07-23,276,219
金华市,2022-07-24,43,33
金华市,2022-07-25,388,35
金华市,2022-07-26,347,185
金华市,2022-07-27,837,155
金华市,2022-07-28,517,393
金华市,2022-07-29,235,118
金华市,2022-07-30,331,234
金华市,2022-07-31,172,95
金华市,2022-08-01,112,70
金华市,2022-08-02,1100,487
金华市,2022-08-03,410,297
金华市,2022-08-04,514,340
金华市,2022-08-05,378,271
金华市,2022-08-06,244,120
金华市,2022-08-07,156,105
金华市,2022-08-08,262,222
金华市,2022-08-09,261,85
金华市,2022-08-10,44,24
金华市,2022-08-11,47,25
金华市,2022-08-12,237,79
金华市,2022-08-13,52,25
金华市,2022-08-14,155,33
金华市,2022-08-15,105,73
金华市,2022-08-16,160,66
金华市,2022-08-17,168,102
金华市,2022-08-18,344,91
金华市,2022-08-19,159,72
金华市,2022-08-20,62,50
金华市,2022-08-21,159,128
金华市,2022-08-22,95,69
金华市,2022-08-23,513,284
金华市,2022-08-24,240,134
金华市,2022-08-25,411,289
金华市,2022-08-26,68,46
金华市,2022-08-27,199,165
金华市,2022-08-28,27,11
金华市,2022-08-29,104,49
金华市,2022-08-30,101,56
金华市,2022-08-31,104,55
金华市,2022-09-01,216,152
金华市,2022-09-02,172,83
金华市,2022-09-03,408,173
金华市,2022-09-04,45,29
金华市,2022-09-05,125,83
金华市,2022-09-06,121,100
金华市,2022-09-07,348,271
金华市,2022-09-08,70,36
金华市,2022-09-09,167,33
金华市,2022-09-10,47,41
金华市,2022-09-11,85,84
金华市,2022-09-12,167,57
金华市,2022-09-13,141,78
金华市,2022-09-14,173,79
金华市,2022-09-15,240,196
金华市,2022-09-16,250,198
金华市,2022-09-17,237,162
金华市,2022-09-18,41,21
金华市,2022-09-19,209,109
金华市,2022-09-20,274,155
金华市,2022-09-21,362,273
金华市,2022-09-22,677,563
金华市,2022-09-23,80,67
金华市,2022-09-24,126,53
金华市,2022-09-25,74,39
金华市,2022-09-26,70,50
金华市,2022-09-27,172,129
金华市,2022-09-28,254,146
金华市,2022-09-29,225,169
金华市,2022-09-30,154,128
金华市,2022-10-01,8,8
金华市,2022-10-03,7,7
金华市,2022-10-04,92,79
金华市,2022-10-05,151,123
金华市,2022-10-06,132,119
金华市,2022-10-07,128,103
金华市,2022-10-08,464,321
金华市,2022-10-09,234,198
金华市,2022-10-10,118,71
金华市,2022-10-11,93,89
金华市,2022-10-12,238,198
金华市,2022-10-13,331,238
金华市,2022-10-14,247,168
金华市,2022-10-15,204,164
金华市,2022-10-16,60,41
金华市,2022-10-17,186,146
金华市,2022-10-18,124,32
金华市,2022-10-19,140,113
金华市,2022-10-20,225,163
金华市,2022-10-21,262,215
金华市,2022-10-22,392,262
金华市,2022-10-23,210,169
金华市,2022-10-24,55,41
金华市,2022-10-25,228,168
金华市,2022-10-26,263,224
金华市,2022-10-27,276,251
金华市,2022-10-28,172,153
金华市,2022-10-29,54,36
金华市,2022-10-30,40,23
金华市,2022-10-31,283,246
金华市,2022-11-01,206,143
金华市,2022-11-02,127,109
金华市,2022-11-03,18,17
金华市,2022-11-04,435,317
金华市,2022-11-05,277,207
金华市,2022-11-06,137,103
金华市,2022-11-07,71,38
金华市,2022-11-08,189,130
金华市,2022-11-09,784,586
金华市,2022-11-10,420,345
金华市,2022-11-11,658,498
金华市,2022-11-12,427,250
金华市,2022-11-13,306,115
金华市,2022-11-14,246,154
金华市,2022-11-15,878,433
